
31 {1982262368~2132885473~171409922~2601545093~664482476~2603590199~2098179325~2675095775} 8
32 {2169507332~2144446980~2264840197~2146387448~68675087~2509220393~2273707053~2105864238~2169112117~2510025783~2309141562~2158996540~2150454853~2080649286~2168129606~2158227529~2228228686~29156430~285722199~2083121761~2023969377~2500366947~2948639857~2226889331~1213397108~112182388~580814456~1970964601~2757437565~2105505918~2152748675~332449412~2217686667~2085880977~1980954773~2679566486~2980941465~46470299~1992851618~2127138980~2288574632~2144112298~81068725~2112147641~2120199875~2161922758~2145810119~2788039881~2075486410~76530380~2028140240~2169544406~2037742808~1973756125~2785665251~2130296053~2226898200~2230436637~2058211624~222680366~2576568117~2193519928~2155697977~1911282488~2792399679~278134592~2137021762~2162955586~2572083017~2480733002~2621583694~2038168928~2399628797~2158748514~2893478262~2123402623~2020729221~1236609927~1977227655~2195679122~1954235802~2258767774~1969841055~2129265593~2372578746~1991817147~1989832124~2711419841~2319292354~2078454212~2760752072~2230476236~2357163472~2021011417~2064393185~2614831073~2537523171~2319678950~2974200298~2718390253~2151398381~2487847411~2074170867~2980899827~1224875509~2782238196~2489391096~1971726845~2165532159} 109
33 {2160611682~2129427984~2127946838~2121496889~2160670363~2130493628~2105541630} 7
34 {2086986082~2093024300~2103289521~2336981330~2163142003~2119240469~2193149847~2112675641~2123850206~2135967103} 10
35 {2323410178~2143514246~2307493384~2230335881~1187850377~2580806414~1168736529~2105763867~2097884319~2111078689~2945468193~2171527329~2474642340~2302816805~2253496617~2286841641~220287659~1076483373~2099427892~2171539510~2287603129~2115586749~2507488702~2158719935~2152241216~2072045247~2140593224~2132896331~1987524171~2121694290~2121054036~2108303192~2137979226~2536897499~2108908250~2082382046~2461491937~2109387874~2195225068~2155740526~2170454382~2156530421~2234128381} 43
36 {2947717632~1448055808~2138309126~2261313287~2279061130~2029725838~2050305038~1996466583~2490202788~2192114473~2171658156~230207152~1968311219~2973463478~2779164984~2222511166~903357120~2146008257~340012993~2100707141~1992979146~2009643342~2112719703~2557835608~2124142177~2171660386~2707843683~2806361837~2689363054~2120526064~2150554866~2149034239} 32
37 {2080617136~1964658433~724127772~2048470303} 4
38 {2126324451~2797667210~2096721837~2797654196~2137900025~2796830074~2157542332~2110215805} 8
39 {2595303683~2922897795~2286954118~2283364744~2300598665~2788511754~2138469899~2120727437~2141870096~2098767124~2146064283~2669937692~2166472222~2150008351~2665071391~2125087777~2071998504~2303825066~2653310635~2295486129~2121069363~2136475958~2416496314~2172450109~2156726337~2326700097~2152823110~2606576715~2129419597~2102340174~2099541584~2143408729~2304786526~2502580703~2102216805~2150154469~2007797616~2805883763~2432556661~2116811638~2116717946} 41
40 {2128942722~2087936519~179541017~2971126307~2958370468~2974497060~2100214064~1979872949~2970384956~1919802430~2658984383~2120209856~2195368771~2970808519~2213930186~431907532~2153254860~2617779540~257266261~2917008859~2402526440~2257605353~2103593194~2971136878~2394934911} 25
41 {2168822176~879220929~1646608417~1965636558~2495515604} 5
42 {1789943155~2199851348~1999283268~2126084535} 4
43 {2468812614~1225456593~2109044308~2137283476~2157461436~2130461439} 6
44 {2152192515~1245593894~2123096679~2942996566~2098564093} 5
45 {2109986305~1074317828~1866971657~1997316624~2182147601~2030288916~1224594970~2770415643~2013063707~1988380700~2969322528~2137414199~2787466296~2351112761~2225213003~2102562383~1989062233~2111311450~2689840733~2036027489~2648333929~1963649649~86735488~1989853321~1831418529~2182042274~2171840674~2974387873~2759616675~2155324070~2434797223~2919010988~2157530801~2170453683~2614198451~1982909132~1933829836~2068845266~2516130005~2809388766~32547045~2310202602~2734419195~2058839294~1242681600~2156913408~1973175564~1960223503~2138380560~2089389847~2137348377~1277157658~2081690908~2569193760~2009470241~2503782185~2469216556~2265975597~2609873710~2306654510~2940205873~2045336371~2172217660~2012815677~2974740802~2158092101~2503948618~298026836~2162525018~2303681378~2108281707~2893674872~2678133114~2934265213~2802879870~2129404799~2152097669~2801377680~2291982736~2236752787~1216427927~2100950939~2139472287~2800975776~1870396333~2151804848~2740985780~2974058943~2753585602~2621115333~2200356811~167516114~2752721874~1976315876~2051192294~2491962855~2765279718~2062477293~2303468526~2110343151~2990541296~2201945081~2090135549} 103
46 {2322639492~2717838184~2521536024~2342421723~2673719933} 5
47 {2287904115~2234054260~2650805276~2100244399} 4
48 {2632805378~2022139268~2124512645~2894357124~2147835144~2487059465~2426462219~2140137868~2129944720~2148373778~2567433495~2142852888~2797069725~1846217759~2566401185~2285931427~2439275045~2317660970~2438675243~2271803309~2633905709~2223667246~2011142574~2102561201~2440181938~2438945458~2111551669~2900746426~2193345783~2274510268~2188154302~2440293705~2207594570~2809915851~2118899531~2133550925~2150651722~2518612559~2190325712~2787308878~2144094675~2303942101~242495063~2210425818~2170070237~2133891039~2624598368~565168613~2279742181~2307936615~2484818919~88420974~2099444079~1964610033~2501763442~2503194739~2131100149~2294784631~2153752568~2465689599} 60
49 {2137999608~2640736305~2123453914~2680274566} 4
50 {2630598020~2065581447~2478002057~2240825229~2274382861~2187358098~2006899475~2479401495~2535023388~2566144541~2139987358~1545532702~2940032417~2104644771~2737237284~2491593252~2156815140~2688319911~51125670~2939752099~2235801643~1627015213~2896833072~2469909555~2807207934~356182455~2562467639~2070795449~2114334649~1987930295~2670361917~2552275262~2086225855~2142518979~2098401731~2428694344~2236192971~2048342219~2107452622~2093895374~1991389521~2007120082~2147974866~319246674~1972696923~2038752609~700701283~2970711141~2057452903~699740264~2294082537~1623800171~2011487217~2195097333~2984260471~2025175416~5273470~2323473535} 58
51 {2463741953~2516592133~2306056197~2624972305~2112944148~2974250013~2284620333~2978312238~2667350581~259249205~2013994038~2642325560~2157604921~2674462777~2764625983~2128540225~2342850124~2159371856~2557340752~2113779796~2516356696~2155262561~2659704930~2421992045~2687864434~2574786164~2434498684~2021557885~2133675653~2863782536~2691251345~2796378770~2635185824~2637396645~2101848743~2136971955~2142913207~2069454008~2697544378~2142656699~2751484607~2143765190~2136959692~2304120530~2143611120~2749870320~2127547127~2919069945~2978693378~294903043~2931530503~2678446345~2114716943~2916586769~2136534804~2974203157~2102137111~2752904989~2146603806~2540498725~2161149221~2121813290~2303094063~2963951407~2046376243~2592708406~2599989055~2149631809~2121154886~2116981583~2105148240~2420712277~2669561179~2160150884~2670034793~2435180401~2121082737~2163366770~2505350522~2224485244~2580785532~2114908038~2895863185~2809940382~2139815839~2675983776~2631382431~2646282146~2180303268~2444582312~2170386873~2897852352~2139354052~2165386180~2171384776~2142314953~2778102731~2234370517~2114795990~2611978724~2099668966~2278444009~2112183790} 103
52 {2530972163~2163470342~2953368070~2916255243~2646329355~1999536656~2106866729~2299437103~2150813751~2617328699~2119564347~2151234127~2275853904~2054682710~2648045154~2419996774~2608693863~2608506984~2639260782~2184381038~2936217711~2689882230~2907377662~2312077945~2306900094~2136632959~2428571269~2633795720~2223163528~2786860172~2806021778~2125049505~2753930412~2958999215~2289308872~2714251470~2651163857~2113462484~2131585752~2128616155~2308378844~2098147036~2621082335~2515562216~2990873832~2079150322~2141729011~2593217274~2980864762~2107803903~2194702591~2131974911~2171932422~2658314510~2493535503~2959698198~2766192925~2191573790~2118003487~2435795745~2131084071~2163830057~2153170226~2897493812~2104581434~2659730751~2181331778~2111317318~2486321479~2310191432~2610591563~2890648396~2616930637~2664185679~2974289232~2286237009~2618462548~2151813463~2110542169~2521906021~2788252523~2776399727~2311260017~2256830846~2568784767~2132417921~2644755847~2488838541~2775994258~2674924437~2719544221~2785462173~2762446754~2251653035~2612490673~2307711420~2639933372~2788907974~2957313488~2525533649~2663206871~2676708825~2891556340~2717155834~2432833534} 105
53 {2712320970~2129204939~2617107773~2464530759} 4
54 {2150035778~2302731237~2323257001~2163731724~2668196817~2169001842~2148644051~2658309912~2151263804} 9
55 {2169719651~1979775269~2764560326~2131539783~2308294634~2163406924~2305770256~2466350167~2170886104~2296795099~2009677660~2427085949} 12
56 {2720170560~2470973058~2745907652~2023545002~2315868364~2519117868~2157153167~2026940019~2558042388~2170828120} 10
57 {2109556745~2438499849~2004763151~1995099417~2579973920~1988521762~296296100~2405560875~2395947571~305390518~2400354121~2077953110~1210995927~2664670938~2166905699~2990572775~2147835882~1902595055~1964485877~193513333~2000788092~2990042495} 22
58 {2776679232~1877061731~182685220~2494946885~2012548583~2079016201~2124709418~243804971~2514938511~2313287600~2310783794~237246515~2799472628~2308288696~2893810396} 15
59 {2893262849~2153085453~2888734739~2977133077~2422369819~2748551714~2226151461~2120394816~2115754563~2786627151~2144833106~2714197075~2227416660~2588816984~2307995737~2141933658~2148573281~2096236645~2892664428~2149397105~2796571259~2696202366~2981793408~1991743105~2119391874~2305253506~2697264264~2531387529~2754567816~2750890124~2292540048~2104737429~2108928151~2599773848~2885315227~2110547101~2137831073~2223444130~2911911590~2673527464~2161154216~2973846190~2440669359~9812142~2755480241~2659308723~2396992184~2892384449~2117499587~2765319363~2466710729~2974453450~2583553233~2969965777~2983821012~2138625242~2296103144~2673828586~2190450412~2304102128~2746529528~2419894020~2982193929~1982686475~2616561934~2991167252~2756172565~2162842903~2155417880~2105519897~2131026200~2894303003~2120117529~2974363424~2675577123~2692440355~2145800998~2296433447~2797276463~2739923759~2890276146~2778258744~2635702585~2494165818~2887766847~2685482818~36542275~2792601924~2888169797~2970353990~2145548103~2118078281~2752255821~2583773520~2793891153~2650938711~1162469211~2237729119~2140326241~2266751337~2622954871~2651228025~2127179134~2893607809~2566606722~2656612738~2747035527~2154688392~2603303308~2176667029~2806249368~2108934043~2051900316~2981678493~2717320610~2694897578~2243627445~2663756727~2641101239~2420444097~2921784257~2015843272~2720093134~2610641871~2690363857~2238177234~2102338519~2223533022~2160774113~1998852580~2587431914~2097690609~2225947635~2096594425~2530571260~2562508798} 136
61 {1993793572~2158713675~2163808111~1988150995~2655298651} 5
62 {2156458360~2303080869~2136058733~2493630680} 4
63 {2797581762~2141062915~2307447716~2236398343~2146900169~2152407369~2442767405~2146699064~2684541715~1972696148~2667446677~2240395286~2163893847~2590839224~2145236953~2499857211~2160689020~2166558591} 18
64 {2144690190~2696354318~2666230928~2414719251~2805644826~2308892459~2735858222~2901424814~2225617332~2699775157~2735104822~2659146938~2135771198~2627408070~120054345~2657676158~2905279189~2148431577~2161872104~2118531312~2634197105~2119745525~2324859127~2693193598} 24
65 {2137221953~2630332098~2097712360~2806447272~2439936424~2273164431~2600033041~2114684598~2100180954~2100604190} 10
66 {2874107109~2888017990~2478196171~2224540782~2155013553~2128298010~2790742587} 7
67 {2108648960~2186828034~2120437635~2566002818~921610~2169559569~233427602~2752321809~2091726612~2792399252~2754018461~2520197535~2125198370~2618119973~2629691430~2939656613~2149832105~2972141737~2097863980~2153624751~2109722673~2168338481~2238785460~2653494708~2077412667~2775802176~2143537344~2149396931~2104006852~2101335365~2335022662~1975178822~2159539910~2171627464~2761243589~2153394507~2524737868~2125188813~1653474373~1263560271~2491952720~2310290126~2673988562~413323987~2024204244~2294872537~2139768026~1991753691~2715849054~2155572319~51632609~2055641058~435038563~2659697125~2617228133~2695374822~2659983207~2194588267~2308861805~2096898416~2573795327~2162951420~2011591165~2694692351} 64
68 {2167288354~2291939811~2755348643~2712473164~2320430060~2671968398~2670760660~2619180916~2688675929~2123651450} 10
69 {2513041856~2303916738~2203357927~2973737288~2543966792~2186422030~2074620527~1902713744~2115455059~253975636~1963686774~2298816413~319683806} 13
70 {2136801601~2139144802~2103926531~2120705636~281995305~181047401~1963636313~61618545~2219225746~2164330003~2721357267~2155753680~2069015222~1942058391~2155683449} 15
71 {2884419719~2176211339~2072577296~38349329~2974225947~2792011807~2986420899~2154798116~874345256~2973424832~1859920704~2094422214~2111851983~2973600085~2144988246~294455658~2612019691~2129457005~2127992686~2893454193~2306507773} 21
72 {2107624962~2105479780~2799243910~1958519784~2308347721~2917637419~2949765423~2949677551~2333258068~2152272630~2986851222~617670330} 12
73 {2147547399~1969149255~2140026351~2557303574~2469408188~2915950335} 6
74 {2336184262~2580411913~2070151369~560951471~1808879667~2284905078~2011179992~2030619897~2011222682~65219995} 10
75 {213848001~2641804897~2660461482~2974668715~2547574800~1644638513~2642548254} 7
76 {2144812577~2481505314~2141125284~2308828484~2159446310~2500119910~2888465608~2322736846~2551159759~1996426288~252723055~1980017490~53095697~2102822964~2951570805~2153492846~1996300375~2746886937} 18
77 {2065666179~2005585612~2168007089~1770329841~1931663571~2206712854~1965883356} 7
78 {2178056580~2154471941~1880919438~2128965775~1192059407~2129417618~2136810392~2136340264~2806886059~2082640432~2120894899~2302150968~2154536001~2183183298~2153049160~2152289364~219096549~2163709427~2232213365~2108514551~2307648760~2131774588} 22
79 {2698141184~256670145~2106994306~2306806755~1730324484~2061906085~216741669~2038408711~2604005860~2034871625~63736808~2918457449~239561418~2300178874~2566442289~2110176178~2057381973~293481366~2988474810~2479849567} 20
80 {2489643328~2164073202~37166140~2000201181~2210947423} 5
81 {2973932290~2346684969~2167857131~2673851371~684306061~1986292724} 6
82 {1265058821~1993616392~2129527565~2003388783~51092151} 5
83 {2133447601~2800397316~2144984662~324559911} 4
84 {2634303393~1850434723~2776481102~787454801~2515767063~210752697} 6
85 {2705218913~1716577161~395901005~2307002453} 4
86 {2630036705~2500404092~2706586469~2642843478} 4
87 {2124133410~2973620291~2162290275~2591181254~294574699~2113776703~2253650449~2112220498~2259185397~2108123797~2168677721~2166774973~2974425145} 13
88 {2646530528~2919950433~2637627366~2168692907~2465384397~2638089522~2638711446~2688127739~2712713022} 9
89 {2130456104~2104621906~1080002251~2282724365} 4
90 {2948254658~2124977255~2096728398~2096241232~2920742547~921030072~2275699325} 7
91 {2307269316~2128031215~2589666513~2101361042~2079985590~2641748184~2464751516} 7
92 {2479953280~2497839334~2693476491~2674268272~2625359218~2630961016~2121199352~2234438590} 8
93 {2142894599~2516427284~2689434645~2131891224~2664175646~2974491168~2153313313~2226640935~2149514797~2786222638~2097766447~2751991343~2671866418~1991881270~2504393278~2896925261~2306075217~2697510482~2917341782~2913687130~2889139805~2786009697~2206421606~2302730855~2303706220~2625326714~2661400710~2626832520~2928910476~2291007117~2653258903~2616984730~2806516902~2703567027~2779315381~2130419392~2222824643~2423075020~2238833359~2427048662~2512295138~2686763243~2137291500~2712890102~2660401916~2087543040~2090845954~2230955268~2488846090~2768877836~2683512592~2107070739~2106621716~2786726163~2104129307~2769622812~2137621302~2664235841~2912501071~2110317904~2492057428~2116471127~2107364696~2677411677~2786794848~2420013409~2970934634~2142026608~2122193271~2588225402~2108695420~2619218813~2609004928~2914900864~2163432323~2002991493~2171888518~2127441797~2093693836~2273793436~2486225822~2310734762~2768484779~2889206187~2583306157~2102192046~2159840174~2783419828~2425744831~2694901186~2424839621~2113724362~2134093772~2769957328~2603796443~2162494427~2227394013~2150264287~2438516713~2138034163~2477261816} 101
94 {2680845250~2688643694~2661547474~2309805364~2670624375} 5
95 {2398618977~2973967809~263878853~2112993959~158469900~1936190767~211965049} 7
96 {1983067814~2521033800~292233083~2155972317~2153260287} 5
97 {279595654~2156260998~2973851662~2193053713~1881478427~1962573213~22876707~2095576360~46831673~2285102014~1782449480~2179385166~2491731791~2779438289~2098520663~900596448~2879768679~2132146536~2277096557~2031464187~1923040252} 21
98 {2015763226~2066623988~2020442925~112975487} 4
99 {2924422597~2763910062~2763781558~2250613911~2779154750} 5
100 {2026853380~2100964680~2106320489~2780399627~2581710175} 5
101 {2106744229~2025090343~2123066957~2106036056~2107690011~1756662936} 6
102 {2040351856~1991228354~2120281274~2170066754} 4
103 {1998331009~2133542786~2132438148~2102642693~2464999046~2527167101~2116423816~2770665993~2667755403~81544844~2793550092~2124809355~2030807056~2295286801~2657980944~1971310225~2961594256~2143858581~2079160086~2124449175~1797778585~2303264154~2704958237~2974371744~1995330977~1763392290~2942514080~2112439973~2135070842~716622119~2703803048~2668667049~2620518057~2100755756~2626056238~2529512750~2943280048~2136434754~2169082308~2132649285~2158770758~2309175494~2303232582~2125090889~2168598862~2979904462~2239159250~2104418643~2790033364~2942729939~2531826390~2192020951~2979897941~2421153114~2261180507~1949616356~413788007~2166614894~2147808238~2786759023~2568389241~2645908468~2166006133~2669647861~2673003253~1673229304~2148452089~2095609082~2617165044~2329097980~238978933} 71
104 {2577947010~2262319289~257344293~2700469586~2675208886~2659113337} 6
105 {1922431491~2660273808~2606627601~2642874899~2478081941~2230162326~2963894166~2210363291~2224090912~2205926570~1981808175~2702213813~2343220795~2736861629~2153095358~2603047743~2142715967~2098788169~2335797065~1826379855~2463045841~1970656084~2130862695~2199128424~2108231529~2578074220~2119565692~1940272638} 28
106 {2296660320~2672651910~2264409770~2032940651~2170083117~2281626384~2009266289~2562962709~1649256729} 9
107 {2466147073~1993624226~2497857922~2115639398~2164700135~2642286119~2140084587~2126216747~2155871277~2579986927~2100607793~2421353874~2205189684~2118605429~2085842741~2162693559~2102158838~2580651191~2152233849~2523638332} 20
108 {2630953537~2665797011~2712198479~2605668511} 4
109 {2113766917~2411374354~2194876819~2115973397~2128246812~2780734492~2303611303~2119193897~140655795~2097310009~2548480441~2952901824~2303882823~2627823824~2121675223~2150613467~2768376156~2286583522~2143099623~262103662~2142768110~2765326190} 22
110 {2502591552~2610394881~2131447266~2131169539~2160062434~2280075301~2634395235~2749654660~2133604680~2677303338~2278496587~2773523596~2127234990~2981447093~2720947417~2672677146~2656031931~2687194012~2586127453~2692983455} 20
111 {2108404617~678027514} 2
112 {2676356538~2123408939~2040327210~1989180910} 4
113 {2307330464~2173928475~2128818861~2069033751} 4
114 {2036202081~1983097444~2643824388~66555014~2025695656~2671968938~42768779~2306085036~398641997~2057633162~1832273772~1827259248~239409720~2121828601~1969391771} 15
115 {2171136640~2101878566~2147618283~2646101810~2120337685} 5
116 {2110083225~2107099626~2715210219~2662347708} 4
117 {2128184600~2974646121~325064459~2284195277~2108049364~141154712~2973815257~2809979322~2154530845~2165534910~2110559679} 11
118 {2145643648~2115954786~2680209987~2174515720~2123426506~2157519435~2161938289~2628249106~2210008403~2949391103~2568183957~2105902385~2953178713~2109512827~2141343487} 15
119 {21058305~2094439495~2104501514~2593230397~2424603230} 5
120 {2112648600~2101866092~2160919957~2032014808~2101669372} 5
121 {2111736200~2110410291~2422733399} 3
122 {1896220602~2111529380~2620911077~2119615397~2834383174~1993998599~59950609~2238248186~2150847067} 9
123 {2973415753~2973314457~2027654143~2973300263} 4
124 {1264114027~1939368286} 2
125 {2156880312~2174365505~2153927529~2505332366} 4
126 {2032985511~2135022376~2661235977~2734440682~2102486985~2545455084~2915336999~2150677422~2215287472~2126219569~2427784380~2111678102~1140873148} 13
127 {2236139682~2104576802~2099142219~2148681360~2125676828} 5
128 {2300621920~2102939330~685876804~2105209095~2611774216~2152802313~1925464844~2107207762~697873623~2282919163~2169161884~2037800350} 12
129 {2674702310~2501404809~2687191026~2657074548~2620154740~2660375638~2571384116~2798324345} 8
130 {2123991549~2148205043~2279439069~2023431847} 4
131 {2316150073~1142230260~2578980116~2815217814~41496025~2768030683~2622826974} 7
132 {2109433817~2153261532~2236869748~2224458439} 4
133 {2510357480~2115890082~2161442907} 3
134 {2048914977~1941030985~2504515758~2043465489~2123707157} 5
135 {366626912~2963577732~2982365015~88387188~1992042743~2064901240} 6
136 {2519885504~2424487876~2247878185~2345477994~2005927755~2659191753~2075354094~1981589743~1989875377~2636789848~2308794431} 11
137 {2014772480~2324897798~2042603047~2171443821~2231096655~2127889744~2145214992~2106456978~2100674100~1972627253~2280770582~2175518357~2182201044~2507720246~2072541692} 15
138 {270234208~2103709473~2653827270~2003429449~2031246699~92014956~2128672398~2974759535~2791085240~2436240729~2425611261~1966227967} 12
